,umap_x,umap_y,read_cnt,bar_cnt,ncbi_id,Domain,Phylum,Class,Order,Family,Genus
390,12.4768505,12.208761,9270,2,1336244,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Curvibacter
391,36.295746,23.802141,4113,2,1336794,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Hel1-33-131
392,8.419345,12.169708,42732,2,1336804,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Polaribacter
393,3.862428,-0.34328502,110280,1,1342299,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Sulfitobacter
394,5.6278677,-0.6997347,2025,1,1349752,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Hydrogenophaga
395,13.953069,10.84037,7374,2,1349774,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Mitsuaria
396,9.988784,4.4082437,13612,1,1349785,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum
397,7.323584,4.990291,17542,1,1353529,Bacteria,Bdellovibrionota,Bacteriovoracia,Bacteriovoracales,Bacteriovoracaceae,BSW11-IV
398,11.305461,3.4076927,1503,1,1353778,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
399,4.9792266,3.9414814,4002,1,1356852,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter
400,6.667614,6.829811,1257,1,1359163,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Neoehrlichia
401,32.73762,21.680725,35433,4,1379406,Bacteria,Marinisomatota,Marinisomatia,Marinisomatales,Marinisomataceae,Marinisoma
402,7.6383386,-1.0170435,5159,1,1380370,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_E
403,11.536034,5.1097097,13902,2,1380385,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Variovorax
404,6.276427,3.4093199,35163,1,1381557,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodocyclaceae,Sulfurisoma
405,58.264366,30.916466,314593,5,1388755,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Pelagibacter
406,6.635815,5.8687544,31719,1,1395608,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Bordetella
407,10.115429,2.232271,2499,1,1399419,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium
408,55.917423,24.599344,134102,4,1400524,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Pelagibacter
409,16.922417,5.6908083,1527,1,1400525,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Pelagibacter
410,6.8849053,4.9783325,87946,1,1407499,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium
411,7.0096965,3.9669473,50783,1,1410654,Bacteria,Proteobacteria,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Corynebacterium
412,5.130353,4.7038784,4037,1,1411316,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter
413,7.6226864,5.853269,10217,1,1420851,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methyloprofundus
414,6.9170485,1.7298162,44865,1,1424099,Bacteria,Actinobacteriota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces
415,364.8446,328.223,786826,18,1427364,Bacteria,Proteobacteria,Gammaproteobacteria,PS1,Thioglobaceae,Thioglobus
416,10.315095,2.0493104,8472,1,1437360,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium
417,4.8204403,7.4135528,2958,1,1437824,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Castellaniella
418,5.0178885,7.2579947,7923,1,1443993,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Herbaspirillum
419,6.2714067,4.8459377,5067,1,1447781,Bacteria,Firmicutes_A,Clostridia,Clostridiales,Flavobacteriaceae,Maribacter
420,8.572189,2.7051296,2777,1,1458275,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Hylemonella
421,21.899498,31.601048,32635,4,1458425,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Serpentinomonas
422,6.0350747,4.788455,7882,1,1461338,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Seonamhaeicola
423,6.5182266,5.122802,3048,1,1461694,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudooceanicola
424,6.7863297,2.7078266,1031,1,1463820,Bacteria,Actinobacteriota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces
425,7.0669246,0.9371333,1475,1,1463921,Bacteria,Actinobacteriota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces
426,7.259735,5.391785,1746,1,1470176,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Actinoalloteichus
427,6.1559515,6.2155647,57616,1,1470434,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Spongiibacteraceae,Zhongshania
428,6.879238,6.2098536,2914,1,1476199,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Helicobacteraceae,Helicobacter_J
429,6.1717367,3.5779362,2392,1,1479235,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halomonadaceae,Halomonas
430,48.823784,44.234913,20822,6,1479237,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Oleiphilaceae,Marinobacter
431,12.099459,17.935719,35442,1,1482074,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Hartmannibacter
432,5.2912607,5.6694045,9993,1,1484460,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Psychroserpens
433,2.1029274,5.006301,4043,1,1484693,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Rhodoferax
434,6.1470246,3.5802183,3098,1,1486246,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halomonadaceae,Halomonas
435,4.4221406,4.2894826,49427,1,1487935,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacillus
436,10.713628,3.8743784,13434,1,1492737,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Flavobacteriaceae,Flavobacterium
437,8.700979,7.8037715,4036,1,1494078,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Oleiphilaceae,Marinobacter
438,3.1446836,5.4110975,4287,1,1500264,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Rhizobacter
439,4.6080236,6.5387464,11654,1,1500299,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium
440,8.410629,-3.8856714,15779,1,1502295,Archaea,Thermoproteota,Nitrososphaeria,Nitrososphaerales,Nitrosopumilaceae,Nitrosopumilus
441,5.752251,6.6654773,1301,1,1502753,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paenibacillus_Z
442,5.8312182,5.867584,1838,1,1502851,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea
443,5.6949596,6.0902076,24435,1,1515746,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Shewanellaceae,Shewanella
444,13.31185,10.596412,4454,2,1523421,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Rubrivivax
445,11.780285,10.230221,21719,2,1524462,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Rhodanobacter
446,13.796057,11.642252,3383,2,1528099,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Lawsonella
447,18.488083,24.29786,14002,1,1538295,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Aquabacterium
448,5.9579983,2.821431,17639,1,1566270,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Variovorax
449,5.720669,2.6855018,2185,1,1566271,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Variovorax
450,30.005219,18.387997,3332,1,1566294,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia
451,17.562035,18.036453,21361,2,1569284,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio
452,10.476854,2.1009247,2060,1,1571195,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium
453,22.192404,-0.45152336,1076,1,1571209,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,UBA9320
454,7.079976,5.92556,24427,1,1571470,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium
455,7.6757803,3.9657955,1445,1,1572758,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Thauera
456,5.918798,6.3569083,1408,1,1577899,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Leisingera
457,8.010516,7.109897,2448,1,1580530,Bacteria,Actinobacteriota,Actinomycetia,Streptosporangiales,Streptosporangiaceae,Nonomuraea
458,7.289266,6.7351594,1538,1,1593482,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Pseudoduganella
459,7.0404706,5.644717,8039,1,1612203,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Cellulomonadaceae,Cellulosimicrobium
460,8.04762,5.121487,34108,1,1612308,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Micromonosporaceae,Actinoplanes
461,7.5767574,5.4061,9453,1,1618779,Bacteria,Patescibacteria,Paceibacteria,UBA9983,UBA9973,UBA9973
462,10.17093,2.1966443,3987,1,1619231,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium
463,6.234311,6.8177705,1724,1,1619234,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Anaerobium
464,7.561475,5.195248,30594,1,1620405,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Kordia
465,5.5188475,5.957039,7001,1,1620421,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Hoeflea
466,7.8408723,-1.0676262,32096,1,1628086,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_E
467,6.177628,5.6732264,12639,1,1628749,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Nostoc
468,6.6829696,5.8563094,15383,1,1635171,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Nitrincolaceae,Balneatrix
469,6.6334925,6.4911923,2997,1,1639348,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospirillaceae,Magnetospirillum_A
470,15.940749,14.276962,10024,2,1642303,Bacteria,Actinobacteriota,Actinomycetia,Streptosporangiales,Streptosporangiaceae,Nonomuraea
471,4.7765694,4.468285,22333,1,1644111,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis
472,6.1463056,5.3975725,1737,1,1644131,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Janthinobacterium
473,76.65895,35.992565,87750,6,1655603,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Pelagibacter
474,6.6799445,5.6263223,1650,1,1660138,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Rubrivivax
475,6.5254354,4.9719634,8131,1,1664068,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Thermonemataceae,Raineya
476,4.6266966,7.6980805,4590,1,1670619,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Nitratireductor
477,11.7463,10.385601,241920,2,1671868,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Vibrionaceae,Vibrio
478,7.523334,4.513402,2152,1,1674821,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,BBW3,Bact-07
479,6.8312435,6.803775,2101,1,1674905,Bacteria,Planctomycetota,Phycisphaerae,Sedimentisphaerales,Anaerohalophaeraceae,PLanc-01
480,7.409614,5.884609,1696,1,1685379,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Ruegeria
481,-864.70575,290.55908,1166237,33,1689867,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,LFER01
482,9.854035,10.987744,1191,1,1690037,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Pseudoalteromonas
483,6.9772477,1.3031833,8053,1,1690221,Bacteria,Actinobacteriota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces
484,5.763919,5.2214656,3281,1,1697787,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Anaerotignaceae,Anaerotignum
485,7.770225,2.9578772,1375,1,1701573,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia
486,5.678249,5.735327,4925,1,1705197,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Achromobacter
487,7.557449,-0.89388907,5666,1,1705700,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_E
488,7.441679,7.527753,34514,1,1706839,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus
489,51.181713,17.071875,28384,6,1714344,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Hylemonella
490,2.4772887,9.825713,2428,1,1732020,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Azonexus
491,17.609787,18.135708,5292,2,1732569,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio
492,5.8843403,6.2597227,1299,1,1736209,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Cellulomonadaceae,Sanguibacter
493,6.8578134,6.352243,1702,1,1736254,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium
494,6.4007587,6.2214103,14115,1,1736338,Bacteria,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus
495,4.527634,1.357853,1797,1,1736345,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
496,7.688104,6.031357,59803,1,1736353,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Mycobacterium
497,10.350998,2.0297372,2878,1,1736363,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium
498,7.1120973,6.4891872,1273,1,1736365,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ramlibacter
499,6.699308,6.4832516,4934,1,1736378,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Leaf443
500,5.7450743,5.6364827,1509,1,1736383,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Methylophilus
501,12.09911,17.850466,9736,1,1736430,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Pelomonas
502,12.373577,18.537838,10909,1,1736434,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Pelomonas
503,61.16225,90.93443,194597,5,1736464,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Pelomonas
504,2.9171271,5.3240705,6647,1,1736479,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Rhizobacter
505,9.050869,-9.8701935,1384,1,1736487,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Noviherbaspirillum
506,5.5816927,-0.7398841,2043,1,1736490,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Hydrogenophaga
507,30.88464,31.444654,12680,3,1736493,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Acidovorax_D
508,13.559673,14.163297,2179,1,1736505,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Acidovorax_D
509,5.916072,10.695054,13515,2,1736528,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Rhizobacter
510,6.4515414,5.967511,11392,1,1736567,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Leifsonia_A
511,24.835428,37.189835,11801,2,1736580,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Pelomonas
512,5.9663887,5.2095146,1376,1,1737063,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Brumimicrobium
513,6.3446736,6.453457,4940,1,1742972,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira
514,5.8693333,5.377476,19311,1,1749078,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_B
515,3.182402,5.38033,32092,1,1752207,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Rhizobacter
516,2.3992138,14.926094,3912,2,1752213,Bacteria,Proteobacteria,Gammaproteobacteria,Ga0077554,Ga007554,Ga0077554
517,5.750161,5.583401,3331,1,1752230,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Ga0074136
518,5.8117833,6.39705,6533,1,1761751,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae_G,Bacillus_A
519,5.690559,6.838842,20234,1,1761781,Bacteria,Firmicutes_A,Clostridia,Clostridiales,Clostridiaceae,Clostridium
520,6.7541404,6.0562005,1745,1,1766719,Bacteria,Proteobacteria,Alphaproteobacteria,Fusobacteriales,Leptotrichiaceae,Caviibacter
521,6.228207,6.777826,8211,1,1768805,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Porphyrobacter
522,7.05127,6.3697863,1833,1,1773489,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Magnetovibrionaceae,Varunaivibrio
523,5.9437237,3.3082867,21436,1,1775474,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Variovorax
524,8.532398,-4.1411467,25486,1,1776294,Archaea,Thermoproteota,Nitrososphaeria,Nitrososphaerales,Nitrosopumilaceae,Nitrosopumilus
525,6.8324876,6.41086,5156,1,1781167,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Xylophilus
526,6.0469484,5.9378095,32141,1,1784712,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Erythrobacter_B
527,6.50136,6.570122,1604,1,1794912,Bacteria,Firmicutes_C,Negativicutes,Sporomusales,Acetonemaceae,Anaerosporomusa
528,6.003624,5.3400145,2364,1,1797403,Bacteria,Bdellovibrionota,Bdellovibrionia_A,UBA1018,UBA1018,XYD1-FULL-53-11
529,6.637414,4.68303,1002,1,1797794,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,2-02-FULL-38-15
530,11.151748,3.543255,1176,1,1798015,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
531,6.8991327,6.3378143,7565,1,1798303,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,2-02-FULL-42-43
532,4.9951277,3.1890485,5991,1,1798494,Bacteria,Patescibacteria,Paceibacteria,UBA9983,UBA2163,UBA10103
533,6.4884715,6.8095512,21288,1,1801942,Bacteria,Patescibacteria,Gracilibacteria,Peribacterales,Peribacteraceae,GWB1-54-5
534,7.7672205,-1.0249357,1176,1,1802009,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_E
535,52.096966,-16.081161,72443,4,1802018,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Sulfuritalea
536,13.298136,12.859093,18548,2,1802723,Bacteria,Patescibacteria,Paceibacteria,UBA9983,UBA1539,2-01-FULL-51-10
537,5.6194654,5.4277134,1704,1,1802746,Bacteria,Patescibacteria,Paceibacteria,UBA9983,Zambryskibacteraceae,WO2-35-19
538,5.9043164,6.8932953,22168,1,1811697,Bacteria,Desulfobacterota,Syntrophia,Syntrophales,Smithellaceae,Fen-1166
539,7.5163317,5.323386,6126,1,1812858,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,MCWD5
540,25.682693,25.792557,24978,2,1813946,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Acidovorax_D
541,5.589894,5.517417,1825,1,1822240,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Erythrobacter_A
542,5.850723,5.606686,7549,1,1827365,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Pararheinheimera
543,8.631521,5.8161597,10885,1,1834067,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Mycobacterium
544,8.019689,4.8624463,15604,1,1835756,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Limnohabitans
545,7.7753296,5.1344333,4757,1,1835766,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Limnohabitans
546,3.800865,8.52974,5578,1,1838287,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Azonexus
547,9.889494,10.958437,10423,1,1840331,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Pseudoalteromonas
548,12.525675,12.432678,1561,1,1842533,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Acidovorax_D
549,7.0954676,5.7581873,4901,1,1843581,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas
550,12.660202,11.256655,4447,2,1848039,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,MM2
551,6.74239,-3.9541996,24110,1,1848691,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Microbacterium
552,6.1795764,6.5120387,12498,1,1849719,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinilabiliaceae,Labilibacter
553,6.9738703,1.0286324,1019,1,1849967,Bacteria,Actinobacteriota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces
554,4.5479627,1.3800942,1133,1,1855283,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
555,3.045898,9.103785,12508,1,1855290,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Azonexus
556,-0.61759675,6.4079013,2596,1,1855300,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Polaromonas
557,10.327879,2.0715337,2964,1,1855320,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium
558,6.9035563,2.2148318,8070,1,1855348,Bacteria,Actinobacteriota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces
559,7.275456,5.2081184,4944,1,1855730,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paucibacter_A
560,12.226966,11.984849,4864,1,1856294,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Porticoccaceae,50-400-T64
561,41.897415,41.04552,15806,7,1869212,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,UBA1930
562,6.24949,5.750423,1396,1,1870902,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Yonghaparkia
563,5.9739795,5.1853194,1241,1,1870985,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Arabia
564,24.125845,102.703026,388632,18,1871037,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,HC6-5
565,6.71438,5.3906975,2012,1,1871054,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Janthinobacterium
566,8.99102,8.959105,2824,2,1871071,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Giesbergeria
567,5.19946,6.0310993,4242,1,1872390,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Aequorivita
568,6.4833274,7.0403624,3153,1,1872444,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
569,4.7324743,7.5116096,4557,1,1872711,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Herbihabitans
570,6.7354445,-3.9141889,1239,1,1873462,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Microbacterium
571,6.451101,4.956734,14121,1,1879010,Bacteria,Firmicutes_G,UBA4882,UBA10575,UBA10575,UBA11021
572,5.6245985,4.5915985,13525,1,1880851,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Vibrionaceae,Vibrio
573,5.656511,6.0633044,11853,1,1881058,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea
574,5.8158646,2.636521,1671,1,1882828,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Variovorax
575,-21.353634,-193.0486,413105,23,1883427,Bacteria,Actinobacteriota,Acidimicrobiia,TMED189,TMED189,TMED189
576,6.3508134,5.8852625,2623,1,1884375,Bacteria,Proteobacteria,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus
577,51.0069,24.793228,81077,7,1888168,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Rhodoferax
578,6.719902,5.368297,2512,1,1889777,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Maribacter
579,118.841866,170.21342,79097,11,1891238,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Pelomonas
580,40.69761,19.040123,72409,6,1891241,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Palsa-1005,REAM01
581,6.9540987,6.1873064,4614,1,1891969,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter
